Source,Target,Type
64840087970,331286,directed
1246594796,331286,directed
2152674015,331286,directed
7095918268,331286,directed
62201756367,4627346374,directed
19223403942,4627346374,directed
70175982534,4627346374,directed
4495426996,4627346374,directed
1557983157,4627346374,directed
2015795025,4627346374,directed
8656234420,4627346374,directed
334630470,4627346374,directed
7766940385,4627346374,directed
64024631826,4627346374,directed
334949304,4627346374,directed
38082609,4627346374,directed
8990,4627346374,directed
30502516,4627346374,directed
8222881834,4627346374,directed
48015663289,4627346374,directed
19339754665,4627346374,directed
184130416,4627346374,directed
563620493,4627346374,directed
32974727745,4627346374,directed
63843485243,5518048891,directed
1722702338,5518048891,directed
25346612,5518048891,directed
899140227,5518048891,directed
60499095573,5518048891,directed
36714383,5518048891,directed
779937389,5518048891,directed
1520895469,5518048891,directed
4253018,5518048891,directed
464542704,5518048891,directed
222738068,5518048891,directed
4920092621,5518048891,directed
20468790,5518048891,directed
35033136,5518048891,directed
919327,5518048891,directed
5482745,5518048891,directed
7375589392,5518048891,directed
3264119861,5518048891,directed
198206365,5518048891,directed
236028261,5518048891,directed
3548760042,289333474,directed
66029055800,289333474,directed
6810492059,289333474,directed
1683130654,289333474,directed
66284492812,289333474,directed
60432581983,289333474,directed
63947061446,289333474,directed
292814768,289333474,directed
61860303270,289333474,directed
21483255781,289333474,directed
4393504215,289333474,directed
51044789923,289333474,directed
5741678761,289333474,directed
104822536,289333474,directed
19000061411,289333474,directed
2374261690,289333474,directed
51194653940,289333474,directed
865596229,289333474,directed
60550835544,289333474,directed
59178747757,289333474,directed
3862625372,4392148487,directed
56648055512,4392148487,directed
954518116,4392148487,directed
6046595999,4392148487,directed
672478,4392148487,directed
216230234,4392148487,directed
65602606013,4392148487,directed
60605597989,4392148487,directed
464405085,4392148487,directed
1959660860,4392148487,directed
186164260,4392148487,directed
31976852,4392148487,directed
210055238,4392148487,directed
3422244536,4392148487,directed
11926959,4392148487,directed
62483794615,4392148487,directed
6231967,4392148487,directed
285307142,4392148487,directed
5691097469,4392148487,directed
61959347517,4392148487,directed
493000764,13364373943,directed
53613513649,13364373943,directed
64058412122,13364373943,directed
66291188078,13364373943,directed
59683575838,13364373943,directed
27000445,13364373943,directed
6182731843,13364373943,directed
47892367205,1304035605,directed
3521518856,1304035605,directed
3612388273,1304035605,directed
15622387998,1304035605,directed
8609735653,1304035605,directed
58756665103,1304035605,directed
63789113132,1304035605,directed
1527289,1304035605,directed
68272347523,1304035605,directed
2247439944,1304035605,directed
70859563527,1304035605,directed
56716259638,1304035605,directed
1251743875,1304035605,directed
51759891704,1304035605,directed
5744433299,1304035605,directed
68698490206,1304035605,directed
61600328831,1304035605,directed
8543491975,1304035605,directed
4314463188,1304035605,directed
60753821142,1304035605,directed
3112834548,3317216817,directed
427744914,3317216817,directed
69362519440,3317216817,directed
49800543391,3317216817,directed
59407657124,3317216817,directed
3703157445,3317216817,directed
41969907054,3317216817,directed
49133042079,3317216817,directed
9516667,3317216817,directed
5516863248,3317216817,directed
21434236636,3317216817,directed
43865174,3317216817,directed
44198669660,3317216817,directed
4187336,3317216817,directed
3677237404,3317216817,directed
913224946,3317216817,directed
5667999154,3317216817,directed
144663299,3317216817,directed
1248811570,3317216817,directed
20026916,3317216817,directed
44192780698,60501812907,directed
247502945,60501812907,directed
175137031,60501812907,directed
4549904466,60501812907,directed
205997741,60501812907,directed
44303573332,60501812907,directed
65286705453,60501812907,directed
66071494944,60501812907,directed
66291188078,60501812907,directed
486340935,60501812907,directed
2219174075,60501812907,directed
4215709843,60501812907,directed
23626320155,60501812907,directed
48484433417,60501812907,directed
42047377,60501812907,directed
60563680290,60501812907,directed
63326328165,60501812907,directed
332929811,60501812907,directed
61353665368,60501812907,directed
62696304519,60501812907,directed
59818012136,788550321,directed
5439751283,788550321,directed
51070612276,788550321,directed
65284739787,788550321,directed
3055609658,788550321,directed
62564705383,788550321,directed
52982839,788550321,directed
64323361246,788550321,directed
1416072387,788550321,directed
4276154810,788550321,directed
1757283970,788550321,directed
4837909853,788550321,directed
1434446608,788550321,directed
66264884513,788550321,directed
47479487893,788550321,directed
46089946650,788550321,directed
4048930595,788550321,directed
67048312850,788550321,directed
4374167396,788550321,directed
61314939544,788550321,directed
13216022460,1694135250,directed
1149905481,1694135250,directed
63323347967,1694135250,directed
66411471108,1694135250,directed
69557496366,1694135250,directed
65814203444,1694135250,directed
45031773265,1694135250,directed
47569889880,1694135250,directed
62169522913,1694135250,directed
54100560427,1694135250,directed
4169142997,1694135250,directed
5527321957,1694135250,directed
266705324,1694135250,directed
2105523142,1694135250,directed
66340594090,1694135250,directed
54347871172,1694135250,directed
58509362525,1694135250,directed
3823667379,1694135250,directed
9047684586,1694135250,directed
2018583776,1694135250,directed
7197205805,6189885421,directed
64019631722,6189885421,directed
51182876371,6189885421,directed
279622775,6189885421,directed
3190050522,6189885421,directed
59445929972,6189885421,directed
332942334,6189885421,directed
418238237,6189885421,directed
47703344,6189885421,directed
4767891390,6189885421,directed
46118482214,6189885421,directed
70293304427,6189885421,directed
43619150925,6189885421,directed
50526366832,6189885421,directed
2080587271,6189885421,directed
4510315401,6189885421,directed
1791716083,6189885421,directed
12634945,6189885421,directed
1149905481,6189885421,directed
70205335358,6189885421,directed
393074457,10707774826,directed
8762183022,10707774826,directed
56447151439,10707774826,directed
52224997344,10707774826,directed
50892319896,10707774826,directed
38935829786,10707774826,directed
9384228938,10707774826,directed
8174278822,10707774826,directed
4331439056,10707774826,directed
2000893575,10707774826,directed
49082530,10707774826,directed
1128348007,10707774826,directed
44476894009,10707774826,directed
4237664805,10707774826,directed
3940494214,10707774826,directed
61366665943,8571775262,directed
3041106135,8571775262,directed
56693394420,8571775262,directed
70667150977,8571775262,directed
64507436774,8571775262,directed
57294485951,8571775262,directed
62289092795,8571775262,directed
69790448119,8571775262,directed
61241253370,8571775262,directed
56601044977,8571775262,directed
65236883921,8571775262,directed
223941606,8571775262,directed
66985083437,8571775262,directed
65717392765,8571775262,directed
375884474,8571775262,directed
2267512095,8571775262,directed
1999320166,8571775262,directed
64251520674,8571775262,directed
5715021194,8571775262,directed
57635343792,8571775262,directed
22215612713,44336456802,directed
1701779050,44336456802,directed
63920785765,44336456802,directed
42353624746,44336456802,directed
43858142881,44336456802,directed
11376305197,44336456802,directed
2222635887,44336456802,directed
62002449592,44336456802,directed
61868948523,44336456802,directed
41128817168,44336456802,directed
52445214878,44336456802,directed
52062103130,44336456802,directed
11368751234,44336456802,directed
65738566164,44336456802,directed
9370402897,44336456802,directed
2732571777,44336456802,directed
57040448997,44336456802,directed
63304644946,44336456802,directed
54328771845,44336456802,directed
60744139971,44336456802,directed
1422368087,10001172,directed
44509619822,10001172,directed
1088892339,10001172,directed
247500613,10001172,directed
53828961,10001172,directed
286512043,10001172,directed
45225905657,10001172,directed
2124118996,10001172,directed
29845257,10001172,directed
34188134690,10001172,directed
6731033,10001172,directed
60441752476,10001172,directed
1548054318,10001172,directed
60571211681,10001172,directed
8953709995,10001172,directed
1952736259,10001172,directed
11167619,10001172,directed
7178696239,10001172,directed
1924540,10001172,directed
2307863163,10001172,directed
51787694662,54207733732,directed
1149905481,54207733732,directed
2357859864,54207733732,directed
393467998,54207733732,directed
54046229092,54207733732,directed
58747334852,54207733732,directed
58408249040,54207733732,directed
1827291153,54207733732,directed
48929634087,54207733732,directed
6942955245,54207733732,directed
252787348,54207733732,directed
59003550143,54207733732,directed
254187240,54207733732,directed
45573221285,54207733732,directed
3914229201,54207733732,directed
28335769462,54207733732,directed
60804298403,54207733732,directed
15878680771,54207733732,directed
32931309185,54207733732,directed
60122132930,54207733732,directed
2948907812,59369651052,directed
4213972158,59369651052,directed
1684293000,59369651052,directed
1531381808,59369651052,directed
2212665661,59369651052,directed
1629623621,59369651052,directed
492892070,59369651052,directed
4894030,59369651052,directed
4557646742,59369651052,directed
59970483991,59369651052,directed
2221820149,59369651052,directed
1578024576,59369651052,directed
6071737846,59369651052,directed
5486976717,59369651052,directed
2025822121,59369651052,directed
1318915760,59369651052,directed
36620018490,59369651052,directed
1644283871,59369651052,directed
1796069,59369651052,directed
30942869,59369651052,directed
4711656,983607,directed
9243102211,983607,directed
1468252027,983607,directed
144202297,983607,directed
3302501,983607,directed
178157022,983607,directed
58136793310,983607,directed
30938192,983607,directed
3304787642,983607,directed
232934725,983607,directed
491079200,983607,directed
8485358355,983607,directed
3913300,983607,directed
183647688,983607,directed
44899214226,983607,directed
1321915070,983607,directed
431607102,983607,directed
251479926,983607,directed
15852112,983607,directed
196100031,983607,directed
50456399084,251479926,directed
8326297854,251479926,directed
183280190,251479926,directed
259554907,251479926,directed
326949091,251479926,directed
21776762475,251479926,directed
22174608,251479926,directed
43394909,251479926,directed
187320995,251479926,directed
12955670,251479926,directed
180450721,251479926,directed
15943955,251479926,directed
39454083,251479926,directed
1406346358,251479926,directed
983607,251479926,directed
1170348130,251479926,directed
29125891306,251479926,directed
26668146,251479926,directed
210878488,251479926,directed
249614371,251479926,directed
61317527525,11510883,directed
269685102,11510883,directed
4292900671,11510883,directed
451409,11510883,directed
49989684551,11510883,directed
1436565970,11510883,directed
4177987252,11510883,directed
30723781,11510883,directed
52174835,11510883,directed
30791499,11510883,directed
25561606732,11510883,directed
69515368004,11510883,directed
54918864092,11510883,directed
5542655947,11510883,directed
39230931,11510883,directed
60538655890,11510883,directed
13895671,11510883,directed
23533021,11510883,directed
16120644,11510883,directed
51097233858,11510883,directed
42518601277,30605813,directed
7082599919,30605813,directed
50236713475,30605813,directed
70847639568,30605813,directed
70859789450,30605813,directed
50849834081,30605813,directed
53181178830,30605813,directed
13458016934,30605813,directed
39890836573,30605813,directed
33973517076,30605813,directed
1619607507,30605813,directed
779638410,30605813,directed
5484074182,30605813,directed
1797512330,30605813,directed
36596129093,30605813,directed
5446383901,30605813,directed
11706977845,30605813,directed
4309193045,30605813,directed
796011651,30605813,directed
276258435,30605813,directed
410906143,34228331,directed
67646678545,34228331,directed
64203634392,34228331,directed
4282515891,34228331,directed
191919372,34228331,directed
1953973197,34228331,directed
179535022,34228331,directed
42057196,34228331,directed
1561916294,34228331,directed
501466091,34228331,directed
21142095,34228331,directed
197122301,34228331,directed
15974963739,34228331,directed
5659118463,34228331,directed
5321062785,34228331,directed
4533735230,34228331,directed
1602682329,34228331,directed
21549984,34228331,directed
579559870,34228331,directed
268643857,34228331,directed
4203415962,68698495340,directed
69304127098,68698495340,directed
8066521,228715746,directed
8038513777,228715746,directed
8598586,228715746,directed
9673310552,228715746,directed
64540841594,228715746,directed
70168502321,228715746,directed
21639425872,228715746,directed
44968539460,228715746,directed
145138279,228715746,directed
26622081,228715746,directed
69009984941,228715746,directed
776093,228715746,directed
1742741152,228715746,directed
856589513,228715746,directed
69970471571,228715746,directed
68256027884,228715746,directed
32121305,228715746,directed
50898393982,228715746,directed
47176367686,228715746,directed
7196307272,228715746,directed
53580497959,62751476035,directed
69014807671,62751476035,directed
55815252085,62751476035,directed
47647909067,62751476035,directed
4062994707,62751476035,directed
39027218980,62751476035,directed
70483885116,62751476035,directed
24806238727,62751476035,directed
21752930989,62751476035,directed
56534101576,62751476035,directed
8386800670,62751476035,directed
70841103651,62751476035,directed
27460750700,62751476035,directed
66412532709,62751476035,directed
17648418995,62751476035,directed
66451693680,62751476035,directed
59120899036,62751476035,directed
60170140598,62751476035,directed
7276881394,62751476035,directed
69076829304,62751476035,directed
3983845372,9222935260,directed
4945599748,9222935260,directed
6336743855,9222935260,directed
3434589405,9222935260,directed
1997906358,9222935260,directed
2244468050,9222935260,directed
5788179016,9222935260,directed
7471998047,9222935260,directed
44913112,9222935260,directed
11588562148,9222935260,directed
51625191013,9222935260,directed
49349604888,9222935260,directed
49591739220,9222935260,directed
54665854060,9222935260,directed
4214829447,9222935260,directed
3179192543,9222935260,directed
3210161557,9222935260,directed
4204258364,9222935260,directed
14565607492,9222935260,directed
8179910695,9222935260,directed
489668557,57364907420,directed
52665235,57364907420,directed
70890571987,57364907420,directed
7311905752,57364907420,directed
42999797306,57364907420,directed
384426993,57364907420,directed
29267185,57364907420,directed
56905769471,57364907420,directed
60364429234,57364907420,directed
38302577837,57364907420,directed
471908759,57364907420,directed
7454147142,57364907420,directed
540186494,57364907420,directed
429708959,57364907420,directed
284457119,57364907420,directed
1235645632,57364907420,directed
5408853621,57364907420,directed
49856854381,57364907420,directed
1809319509,57364907420,directed
34897917,57364907420,directed
70268776904,526224374,directed
47800039750,526224374,directed
12257585,526224374,directed
48500354,526224374,directed
403615544,526224374,directed
64975828694,526224374,directed
273096967,526224374,directed
59526494235,526224374,directed
143870695,526224374,directed
40687919855,526224374,directed
60873377071,526224374,directed
66396939463,526224374,directed
3474675,526224374,directed
70266000101,526224374,directed
63438949185,526224374,directed
1343698033,526224374,directed
1431529593,526224374,directed
32829052,526224374,directed
392978445,526224374,directed
37841795379,526224374,directed
67499374589,6335841351,directed
497189437,6335841351,directed
5963598964,6335841351,directed
64529054910,6335841351,directed
5746574748,6335841351,directed
68442250769,6335841351,directed
32470712600,6335841351,directed
1687261702,6335841351,directed
52139552632,6335841351,directed
5643072780,6335841351,directed
432028301,6335841351,directed
3033114672,6335841351,directed
58757580592,6335841351,directed
67077941611,6335841351,directed
68769715139,6335841351,directed
51377182,6335841351,directed
7075763,6335841351,directed
5965645317,6335841351,directed
321553260,6335841351,directed
1780820745,6335841351,directed
49058434771,10331068,directed
191305099,10331068,directed
1960201064,10331068,directed
3183044786,10331068,directed
1966451003,10331068,directed
1075119215,10331068,directed
40941411962,10331068,directed
285344751,10331068,directed
253084709,10331068,directed
2061345818,10331068,directed
3645326691,10331068,directed
4066047385,10331068,directed
5544296188,10331068,directed
2074655825,10331068,directed
2316698696,10331068,directed
2123748069,10331068,directed
296854164,10331068,directed
585180552,10331068,directed
853906716,10331068,directed
2244903166,10331068,directed
1369503668,2108262411,directed
1449550165,2108262411,directed
519132188,2108262411,directed
1740774694,2108262411,directed
3632253852,2108262411,directed
6848453959,2108262411,directed
3318010568,2108262411,directed
2879487934,2108262411,directed
2312596735,2108262411,directed
2148773040,2108262411,directed
2050641426,2108262411,directed
1514802646,2108262411,directed
1464685342,2108262411,directed
1488741620,2108262411,directed
1630753743,2108262411,directed
9134226883,2108262411,directed
3449052008,2108262411,directed
2307301921,2108262411,directed
1070519083,2108262411,directed
2190566402,58214324934,directed
12079694888,58214324934,directed
60795291934,58214324934,directed
3888505561,58214324934,directed
387728755,58214324934,directed
60697511738,58214324934,directed
4028058230,58214324934,directed
17690718,58214324934,directed
1696819811,58214324934,directed
2299751648,58214324934,directed
59969058973,58214324934,directed
34825072,58214324934,directed
488833071,58214324934,directed
31972279809,58214324934,directed
6439422634,58214324934,directed
62922578451,58214324934,directed
66335514494,58214324934,directed
17678618844,58214324934,directed
69518619760,58214324934,directed
16740562398,58214324934,directed
8613065510,2958930288,directed
3028307687,2958930288,directed
21290349961,2958930288,directed
1190383297,2958930288,directed
448189465,2958930288,directed
1384691085,2958930288,directed
287345027,2958930288,directed
352291498,2958930288,directed
3715794563,2958930288,directed
7618329835,2958930288,directed
7369098597,2958930288,directed
431359471,2958930288,directed
57720270251,2958930288,directed
1420272620,2958930288,directed
1404960000,2958930288,directed
9206745725,2958930288,directed
299981603,2958930288,directed
8130499803,2958930288,directed
1594022129,2958930288,directed
2042967787,2958930288,directed
68808605843,41714797100,directed
69180753865,41714797100,directed
8338547805,41714797100,directed
480156251,41714797100,directed
6784062277,41714797100,directed
6374582735,41714797100,directed
1783460446,41714797100,directed
7725256540,41714797100,directed
5000285,41714797100,directed
1343627737,41714797100,directed
4311410407,41714797100,directed
62035582768,41714797100,directed
51976550996,41714797100,directed
65097178208,41714797100,directed
3679567542,41714797100,directed
69752989832,41714797100,directed
32098434003,41714797100,directed
446040541,41714797100,directed
51306065657,41714797100,directed
43781362119,41714797100,directed
69289463696,2230035610,directed
61261040815,2230035610,directed
1932667066,2230035610,directed
981885828,2230035610,directed
50032002621,2230035610,directed
5713877284,2230035610,directed
187176326,2230035610,directed
2953846346,2230035610,directed
4036649083,2230035610,directed
56032453511,2230035610,directed
13869136,2230035610,directed
63629645109,2230035610,directed
4959337704,2230035610,directed
28373878,2230035610,directed
61298982813,2230035610,directed
418988751,2230035610,directed
5368805,2230035610,directed
15957572,2230035610,directed
51611806673,2230035610,directed
8801340212,2230035610,directed
1463158560,547419730,directed
3427299597,547419730,directed
10718395024,547419730,directed
214932436,547419730,directed
1932667066,547419730,directed
65907162923,547419730,directed
46981389248,547419730,directed
2176139446,547419730,directed
1548708522,547419730,directed
2534551490,547419730,directed
424602680,547419730,directed
1720175316,547419730,directed
42038598463,547419730,directed
1352001499,547419730,directed
46965967689,547419730,directed
64190913483,547419730,directed
7344728871,547419730,directed
1729242128,547419730,directed
10735140105,547419730,directed
62032399430,547419730,directed
2252657173,8208739667,directed
1620860212,8208739667,directed
64230985713,8208739667,directed
47632755344,8208739667,directed
3544695420,8208739667,directed
44996591068,8208739667,directed
53704355309,8208739667,directed
1932667066,8208739667,directed
50575815592,8208739667,directed
1665069698,8208739667,directed
66119144196,8208739667,directed
59248731601,8208739667,directed
51027068735,8208739667,directed
266612545,8208739667,directed
49040935139,8208739667,directed
49889912626,8208739667,directed
59325961699,8208739667,directed
11655301165,8208739667,directed
47208070021,8208739667,directed
1081534730,8208739667,directed
1932667066,67038439597,directed
268013950,67038439597,directed
68645295560,67038439597,directed
54443723071,67038439597,directed
57443224668,67038439597,directed
21416967,67038439597,directed
54880911368,67038439597,directed
1756812964,67038439597,directed
2214564687,67038439597,directed
18516117912,67038439597,directed
8664587227,67038439597,directed
51851732089,67038439597,directed
63518949822,67038439597,directed
1900293932,67038439597,directed
1647663524,67038439597,directed
7591026804,67038439597,directed
204844272,67038439597,directed
1743813928,67038439597,directed
57273305053,67038439597,directed
15269803554,67038439597,directed
62032789924,69618906320,directed
64368983115,69618906320,directed
61749460447,69618906320,directed
55041398896,69618906320,directed
13967629647,69618906320,directed
1321771157,69618906320,directed
70844309201,54700521045,directed
61661807640,54700521045,directed
69446100471,54700521045,directed
63727882110,54700521045,directed
64253163828,54700521045,directed
70835263892,54700521045,directed
69430886908,54700521045,directed
52895486215,54700521045,directed
60531166180,54700521045,directed
9495776186,54700521045,directed
18829022697,54700521045,directed
60086671641,54700521045,directed
69981799701,54700521045,directed
37525847979,54700521045,directed
58948086677,54700521045,directed
29691125757,54700521045,directed
64416713982,54700521045,directed
67134962826,54700521045,directed
70837076275,54700521045,directed
8555425248,54700521045,directed
4661137786,46021394262,directed
3960488357,46021394262,directed
60788226659,46021394262,directed
58712630693,46021394262,directed
53672152455,46021394262,directed
37309849209,46021394262,directed
65451224759,46021394262,directed
62186327705,46021394262,directed
53760372186,46021394262,directed
2343533698,46021394262,directed
70506962137,46021394262,directed
59789019623,46021394262,directed
43503664,46021394262,directed
68759310699,46021394262,directed
60693831831,46021394262,directed
49347691279,46021394262,directed
48385724989,46021394262,directed
64591444645,46021394262,directed
8740256039,46021394262,directed
60461460236,46021394262,directed
69364529915,51485604663,directed
44458764086,51485604663,directed
62450912558,51485604663,directed
66821686483,51485604663,directed
66777971723,51485604663,directed
66592443048,51485604663,directed
59583703708,51485604663,directed
66460009740,51485604663,directed
62914323712,51485604663,directed
70628607827,51485604663,directed
68992142238,51485604663,directed
66821078213,51485604663,directed
61874612467,51485604663,directed
37607164160,51485604663,directed
64939663587,51485604663,directed
64487018395,51485604663,directed
63152097195,51485604663,directed
66163919964,51485604663,directed
62342572441,51485604663,directed
70225170443,51485604663,directed
62477796738,7324266909,directed
67642289891,7324266909,directed
71067322028,7324266909,directed
63367957073,7324266909,directed
51814188871,7324266909,directed
64467822087,7324266909,directed
63529933078,7324266909,directed
63395681627,7324266909,directed
70843074363,7324266909,directed
62101832361,7324266909,directed
61635659414,7324266909,directed
64619253618,7324266909,directed
67464880583,7324266909,directed
66004654795,7324266909,directed
8292340581,7324266909,directed
61305085250,7324266909,directed
65479867638,7324266909,directed
66341030262,7324266909,directed
70174072095,7324266909,directed
4166196854,7324266909,directed
177990251,4221237252,directed
733516027,4221237252,directed
30213868,4221237252,directed
297121764,4221237252,directed
1976916092,4221237252,directed
209860265,4221237252,directed
3577835,4221237252,directed
2125303048,4221237252,directed
638493296,4221237252,directed
257455473,4221237252,directed
5761225203,4221237252,directed
62737836167,4221237252,directed
238757719,4221237252,directed
1509802101,4221237252,directed
237401096,4221237252,directed
60599723119,4221237252,directed
66268743315,4221237252,directed
57252911195,4221237252,directed
8672685902,4221237252,directed
68087696717,4221237252,directed
1284338,6718208,directed
64376141217,6718208,directed
1473501133,6718208,directed
364317280,6718208,directed
226649917,6718208,directed
2963080373,6718208,directed
3704891104,6718208,directed
48652815474,6718208,directed
2125255925,6718208,directed
145877785,6718208,directed
1943215182,6718208,directed
69817806326,6718208,directed
144399722,6718208,directed
66149195221,6718208,directed
1723718717,6718208,directed
37730205272,6718208,directed
52397934057,6718208,directed
1942596335,6718208,directed
7465857,6718208,directed
4221531198,6718208,directed
2087672899,1926739744,directed
25794969223,1926739744,directed
70692341728,1926739744,directed
68020838279,1926739744,directed
49217594998,1926739744,directed
5598369581,1926739744,directed
70489304937,1926739744,directed
195719989,1926739744,directed
174250441,1926739744,directed
58630008991,1926739744,directed
240472593,1926739744,directed
56238121455,1926739744,directed
10456753314,1926739744,directed
66929630222,1926739744,directed
17184129,1926739744,directed
21159003,1926739744,directed
69471920082,1926739744,directed
62717553886,1926739744,directed
8064790564,1926739744,directed
70405655374,1926739744,directed
69020161925,569564915,directed
4260260710,569564915,directed
69846352338,569564915,directed
4027821148,569564915,directed
3174116148,569564915,directed
59414024559,569564915,directed
54981870766,569564915,directed
561791675,569564915,directed
276187789,569564915,directed
9186344476,569564915,directed
630657341,569564915,directed
190640425,569564915,directed
3971680755,569564915,directed
53300028598,569564915,directed
65175021188,569564915,directed
12117722158,569564915,directed
647568948,569564915,directed
208184805,569564915,directed
62486548862,569564915,directed
282014498,569564915,directed
6054665593,51303778868,directed
53246177593,51303778868,directed
42842828222,51303778868,directed
3410258170,51303778868,directed
3533612496,51303778868,directed
49108232941,51303778868,directed
63048971313,51303778868,directed
2060537404,51303778868,directed
3040077223,51303778868,directed
56729193956,51303778868,directed
3647744200,51303778868,directed
1039329592,51303778868,directed
61117023881,51303778868,directed
66985083437,51303778868,directed
49047804651,51303778868,directed
6735152105,51303778868,directed
50656387979,51303778868,directed
53003338229,51303778868,directed
1600886703,51303778868,directed
68614544268,51303778868,directed
59728137932,4219051453,directed
64607661546,4219051453,directed
68720252976,4219051453,directed
59839786465,4219051453,directed
65169170651,4219051453,directed
11940102809,4219051453,directed
64164884506,4219051453,directed
66819039252,4219051453,directed
64365996910,4219051453,directed
68816630766,4219051453,directed
70575741742,4219051453,directed
69037845968,4219051453,directed
5616778967,4219051453,directed
59470047736,4219051453,directed
69675882988,4219051453,directed
57046576616,4219051453,directed
70017615288,4219051453,directed
1157124520,4219051453,directed
60905808128,4219051453,directed
62841749675,4219051453,directed
243755955,1699419018,directed
46027622044,1699419018,directed
60721726780,1699419018,directed
3103550602,1699419018,directed
66896819864,1699419018,directed
774115122,1699419018,directed
18994693367,1699419018,directed
467894978,1699419018,directed
58498876433,1699419018,directed
232922578,1699419018,directed
32482353110,1699419018,directed
62279397463,1699419018,directed
7331339661,1699419018,directed
4228503220,1699419018,directed
31068037708,1699419018,directed
66446316260,1699419018,directed
62966998398,1699419018,directed
41724120873,1699419018,directed
345082218,1699419018,directed
65714302544,1699419018,directed
58719901848,10114670672,directed
14519094949,10114670672,directed
70372516160,10114670672,directed
50165666,10114670672,directed
50527325548,10114670672,directed
45408481926,10114670672,directed
54017951223,10114670672,directed
7331339661,10114670672,directed
1818753042,10114670672,directed
69329563741,10114670672,directed
2273857555,10114670672,directed
65078471820,10114670672,directed
54176179394,10114670672,directed
8305807692,10114670672,directed
60645747248,10114670672,directed
5650165214,10114670672,directed
64249670247,10114670672,directed
302391952,10114670672,directed
64735656851,10114670672,directed
4373715986,10114670672,directed
1292184004,4621483585,directed
19818181,4621483585,directed
66674934775,4621483585,directed
65141042797,4621483585,directed
3965657659,4621483585,directed
51375142055,4621483585,directed
50056992559,4621483585,directed
50207187941,4621483585,directed
4005814231,4621483585,directed
44712778018,4621483585,directed
2296877787,4621483585,directed
18803115090,4621483585,directed
8806456,4621483585,directed
45408481926,4621483585,directed
51310391266,4621483585,directed
5504676870,4621483585,directed
22242301,4621483585,directed
26571175125,4621483585,directed
726992639,4621483585,directed
52914872001,4621483585,directed
3165772896,2048338939,directed
7190686,2048338939,directed
63146307420,2048338939,directed
52751359406,2048338939,directed
18341594564,2048338939,directed
1524282176,2048338939,directed
61303455186,2048338939,directed
69477543831,2048338939,directed
57973548538,2048338939,directed
65822490277,2048338939,directed
8750825728,2048338939,directed
51896650066,2048338939,directed
336763075,2048338939,directed
68742475222,2048338939,directed
4060169535,2048338939,directed
63671919162,2048338939,directed
220788983,2048338939,directed
220826415,2048338939,directed
2212665661,2048338939,directed
5791283357,2048338939,directed
2248035560,20279953451,directed
1907431444,20279953451,directed
2179312152,20279953451,directed
36068889418,20279953451,directed
17680600779,20279953451,directed
2234256361,20279953451,directed
8749120987,20279953451,directed
13977386344,20279953451,directed
3611579911,20279953451,directed
9164368860,20279953451,directed
2210137694,20279953451,directed
28603124440,20279953451,directed
7178238912,20279953451,directed
4024453321,20279953451,directed
3746609914,20279953451,directed
477074231,20279953451,directed
1472080952,20279953451,directed
1932667066,59527421807,directed
3955063928,59527421807,directed
64733220360,59527421807,directed
66613164580,59527421807,directed
65156414612,59527421807,directed
3206291,59527421807,directed
68813167647,59527421807,directed
60526159610,59527421807,directed
67100400012,59527421807,directed
538329804,59527421807,directed
5872061061,59527421807,directed
18972401928,59527421807,directed
65807952222,59527421807,directed
3689203341,59527421807,directed
391730794,59527421807,directed
58461189129,59527421807,directed
44436247888,59527421807,directed
56139411282,59527421807,directed
60049300466,59527421807,directed
58351760901,59527421807,directed
34726554898,1206091851,directed
50706698589,1206091851,directed
15850491,1206091851,directed
4729639013,1206091851,directed
12437852,1206091851,directed
194264921,1206091851,directed
48052197459,1206091851,directed
3809833231,1206091851,directed
322776802,1206091851,directed
9331117,1206091851,directed
322247408,1206091851,directed
755885144,1206091851,directed
317018870,1206091851,directed
31489232,1206091851,directed
40488023298,1206091851,directed
944686446,1206091851,directed
14669670,1206091851,directed
1397869816,1206091851,directed
1920320565,1206091851,directed
48365973,1206091851,directed
477738016,240566484,directed
3592953325,240566484,directed
57430361860,240566484,directed
49155741276,240566484,directed
209961244,240566484,directed
300481873,240566484,directed
355933209,240566484,directed
6972697,240566484,directed
354997695,240566484,directed
2187233508,240566484,directed
65692484870,240566484,directed
3919219668,240566484,directed
3271692713,240566484,directed
62880406021,240566484,directed
196537372,240566484,directed
58153427419,240566484,directed
2198318686,240566484,directed
42796413814,240566484,directed
29813335,240566484,directed
189826584,240566484,directed
294043263,7443944370,directed
54818871,7443944370,directed
228241724,7443944370,directed
9252940267,7443944370,directed
4912825822,7443944370,directed
214788946,7443944370,directed
523231958,7443944370,directed
45767558071,7443944370,directed
47618426874,7443944370,directed
1355343490,7443944370,directed
32396742,7443944370,directed
3564246901,7443944370,directed
59498101792,7443944370,directed
14504901597,7443944370,directed
8916812902,7443944370,directed
235018084,7443944370,directed
7552986388,7443944370,directed
24847587348,7443944370,directed
1420601967,7443944370,directed
15462710729,7443944370,directed
219814595,25422480,directed
7884026012,25422480,directed
586843915,25422480,directed
64485107436,25422480,directed
59955917290,25422480,directed
25007757581,25422480,directed
7868848381,25422480,directed
37633470451,25422480,directed
4580865261,25422480,directed
482610661,25422480,directed
187038603,25422480,directed
68768647864,25422480,directed
219481789,25422480,directed
